Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
607,-0.1733,14.5951,0.08123,10.558,11.496,12.434,13.464,14.595,15.839,17.21,18.721,20.233
608,-0.1733,14.5971,0.08123,10.559,11.498,12.436,13.466,14.597,15.841,17.212,18.724,20.236
609,-0.1733,14.5992,0.08123,10.561,11.499,12.438,13.468,14.599,15.844,17.215,18.727,20.239
610,-0.1733,14.6013,0.08122,10.563,11.501,12.44,13.47,14.601,15.846,17.217,18.729,20.241
611,-0.1733,14.6034,0.08122,10.564,11.503,12.442,13.472,14.603,15.848,17.219,18.732,20.244
612,-0.1733,14.6055,0.08122,10.566,11.505,12.444,13.474,14.606,15.85,17.222,18.734,20.247
613,-0.1733,14.6076,0.08122,10.567,11.506,12.445,13.476,14.608,15.853,17.224,18.737,20.25
614,-0.1733,14.6097,0.08122,10.569,11.508,12.447,13.478,14.61,15.855,17.227,18.74,20.253
615,-0.1733,14.6118,0.08121,10.571,11.51,12.449,13.48,14.612,15.857,17.229,18.742,20.255
616,-0.1733,14.6139,0.08121,10.572,11.511,12.451,13.482,14.614,15.859,17.231,18.744,20.258
617,-0.1733,14.616,0.08121,10.574,11.513,12.453,13.484,14.616,15.862,17.234,18.747,20.261
618,-0.1733,14.6181,0.08121,10.575,11.515,12.455,13.486,14.618,15.864,17.236,18.75,20.263
619,-0.1733,14.6202,0.08121,10.577,11.516,12.456,13.487,14.62,15.866,17.239,18.752,20.266
620,-0.1733,14.6223,0.08121,10.578,11.518,12.458,13.489,14.622,15.868,17.241,18.755,20.269
621,-0.1733,14.6245,0.0812,10.58,11.52,12.46,13.492,14.624,15.871,17.243,18.757,20.271
622,-0.1733,14.6266,0.0812,10.582,11.522,12.462,13.493,14.627,15.873,17.246,18.76,20.274
623,-0.1733,14.6287,0.0812,10.583,11.523,12.464,13.495,14.629,15.875,17.248,18.763,20.277
624,-0.1733,14.6309,0.0812,10.585,11.525,12.466,13.497,14.631,15.878,17.251,18.766,20.28
625,-0.1733,14.633,0.0812,10.586,11.527,12.467,13.499,14.633,15.88,17.253,18.768,20.283
626,-0.1733,14.6352,0.0812,10.588,11.529,12.469,13.501,14.635,15.882,17.256,18.771,20.286
627,-0.1733,14.6373,0.0812,10.589,11.53,12.471,13.503,14.637,15.885,17.258,18.774,20.289
628,-0.1733,14.6395,0.08119,10.591,11.532,12.473,13.506,14.64,15.887,17.261,18.776,20.291
629,-0.1733,14.6416,0.08119,10.593,11.534,12.475,13.507,14.642,15.889,17.263,18.779,20.294
630,-0.1733,14.6438,0.08119,10.595,11.536,12.477,13.509,14.644,15.891,17.266,18.782,20.297
631,-0.1733,14.646,0.08119,10.596,11.537,12.479,13.512,14.646,15.894,17.268,18.784,20.3
632,-0.1733,14.6481,0.08119,10.598,11.539,12.481,13.513,14.648,15.896,17.271,18.787,20.303
633,-0.1733,14.6503,0.08119,10.599,11.541,12.482,13.515,14.65,15.899,17.273,18.79,20.306
634,-0.1733,14.6525,0.08119,10.601,11.543,12.484,13.518,14.652,15.901,17.276,18.793,20.309
635,-0.1733,14.6547,0.08119,10.602,11.544,12.486,13.52,14.655,15.903,17.279,18.796,20.313
636,-0.1733,14.6569,0.08119,10.604,11.546,12.488,13.522,14.657,15.906,17.281,18.798,20.316
637,-0.1733,14.6591,0.08119,10.606,11.548,12.49,13.524,14.659,15.908,17.284,18.801,20.319
638,-0.1733,14.6613,0.08118,10.608,11.55,12.492,13.526,14.661,15.91,17.286,18.803,20.321
639,-0.1733,14.6635,0.08118,10.609,11.552,12.494,13.528,14.664,15.913,17.289,18.806,20.324
640,-0.1733,14.6657,0.08118,10.611,11.553,12.496,13.53,14.666,15.915,17.291,18.809,20.327
641,-0.1733,14.6679,0.08118,10.612,11.555,12.498,13.532,14.668,15.917,17.294,18.812,20.33
642,-0.1733,14.6701,0.08118,10.614,11.557,12.5,13.534,14.67,15.92,17.296,18.815,20.333
643,-0.1733,14.6723,0.08118,10.616,11.558,12.501,13.536,14.672,15.922,17.299,18.818,20.336
644,-0.1733,14.6746,0.08118,10.617,11.56,12.503,13.538,14.675,15.925,17.302,18.821,20.339
645,-0.1733,14.6768,0.08118,10.619,11.562,12.505,13.54,14.677,15.927,17.304,18.823,20.342
646,-0.1733,14.679,0.08118,10.62,11.564,12.507,13.542,14.679,15.93,17.307,18.826,20.345
647,-0.1733,14.6813,0.08118,10.622,11.566,12.509,13.544,14.681,15.932,17.31,18.829,20.349
648,-0.1733,14.6835,0.08118,10.624,11.567,12.511,13.546,14.684,15.934,17.312,18.832,20.352
649,-0.1733,14.6857,0.08118,10.625,11.569,12.513,13.548,14.686,15.937,17.315,18.835,20.355
650,-0.1733,14.688,0.08118,10.627,11.571,12.515,13.55,14.688,15.939,17.318,18.838,20.358
651,-0.1733,14.6902,0.08118,10.629,11.573,12.517,13.552,14.69,15.942,17.32,18.841,20.361
652,-0.1733,14.6925,0.08118,10.63,11.574,12.519,13.555,14.692,15.944,17.323,18.843,20.364
653,-0.1733,14.6948,0.08118,10.632,11.576,12.521,13.557,14.695,15.947,17.326,18.846,20.367
654,-0.1733,14.697,0.08118,10.633,11.578,12.522,13.559,14.697,15.949,17.328,18.849,20.37
655,-0.1733,14.6993,0.08118,10.635,11.58,12.524,13.561,14.699,15.952,17.331,18.852,20.374
656,-0.1733,14.7016,0.08118,10.637,11.582,12.526,13.563,14.702,15.954,17.334,18.855,20.377
657,-0.1733,14.7038,0.08118,10.638,11.583,12.528,13.565,14.704,15.956,17.336,18.858,20.38
658,-0.1733,14.7061,0.08118,10.64,11.585,12.53,13.567,14.706,15.959,17.339,18.861,20.383
659,-0.1733,14.7084,0.08118,10.642,11.587,12.532,13.569,14.708,15.961,17.342,18.864,20.386
660,-0.1733,14.7107,0.08118,10.643,11.589,12.534,13.571,14.711,15.964,17.344,18.867,20.389
661,-0.1733,14.713,0.08118,10.645,11.591,12.536,13.573,14.713,15.966,17.347,18.87,20.393
662,-0.1733,14.7152,0.08118,10.647,11.592,12.538,13.576,14.715,15.969,17.35,18.873,20.396
663,-0.1733,14.7175,0.08118,10.648,11.594,12.54,13.578,14.718,15.971,17.352,18.876,20.399
664,-0.1733,14.7198,0.08118,10.65,11.596,12.542,13.58,14.72,15.974,17.355,18.878,20.402
665,-0.1733,14.7221,0.08118,10.652,11.598,12.544,13.582,14.722,15.976,17.358,18.881,20.405
666,-0.1733,14.7245,0.08118,10.653,11.6,12.546,13.584,14.724,15.979,17.361,18.884,20.408
667,-0.1733,14.7268,0.08118,10.655,11.601,12.548,13.586,14.727,15.981,17.363,18.887,20.412
668,-0.1733,14.7291,0.08118,10.657,11.603,12.55,13.588,14.729,15.984,17.366,18.89,20.415
669,-0.1733,14.7314,0.08118,10.658,11.605,12.552,13.59,14.731,15.986,17.369,18.893,20.418
670,-0.1733,14.7337,0.08118,10.66,11.607,12.554,13.593,14.734,15.989,17.371,18.896,20.421
671,-0.1733,14.736,0.08118,10.662,11.609,12.556,13.595,14.736,15.991,17.374,18.899,20.424
672,-0.1733,14.7384,0.08118,10.663,11.611,12.558,13.597,14.738,15.994,17.377,18.902,20.428
673,-0.1733,14.7407,0.08118,10.665,11.612,12.56,13.599,14.741,15.996,17.38,18.905,20.431
674,-0.1733,14.743,0.08118,10.667,11.614,12.562,13.601,14.743,15.999,17.382,18.908,20.434
675,-0.1733,14.7454,0.08118,10.668,11.616,12.564,13.603,14.745,16.002,17.385,18.911,20.437
676,-0.1733,14.7477,0.08118,10.67,11.618,12.566,13.605,14.748,16.004,17.388,18.914,20.441
677,-0.1733,14.7501,0.08118,10.672,11.62,12.568,13.608,14.75,16.007,17.391,18.917,20.444
678,-0.1733,14.7524,0.08118,10.674,11.622,12.57,13.61,14.752,16.009,17.393,18.92,20.447
679,-0.1733,14.7548,0.08118,10.675,11.623,12.572,13.612,14.755,16.012,17.396,18.923,20.45
680,-0.1733,14.7571,0.08118,10.677,11.625,12.574,13.614,14.757,16.014,17.399,18.926,20.454
681,-0.1733,14.7595,0.08119,10.678,11.627,12.575,13.616,14.76,16.017,17.402,18.93,20.458
682,-0.1733,14.7618,0.08119,10.68,11.629,12.577,13.618,14.762,16.02,17.405,18.933,20.461
683,-0.1733,14.7642,0.08119,10.682,11.631,12.579,13.621,14.764,16.022,17.408,18.936,20.464
684,-0.1733,14.7665,0.08119,10.683,11.632,12.581,13.623,14.766,16.025,17.41,18.939,20.467
685,-0.1733,14.7689,0.08119,10.685,11.634,12.583,13.625,14.769,16.027,17.413,18.942,20.471
686,-0.1733,14.7713,0.08119,10.687,11.636,12.586,13.627,14.771,16.03,17.416,18.945,20.474
687,-0.1733,14.7737,0.08119,10.688,11.638,12.588,13.629,14.774,16.032,17.419,18.948,20.477
688,-0.1733,14.776,0.08119,10.69,11.64,12.59,13.631,14.776,16.035,17.422,18.951,20.481
689,-0.1733,14.7784,0.08119,10.692,11.642,12.592,13.634,14.778,16.038,17.424,18.954,20.484
690,-0.1733,14.7808,0.08119,10.694,11.644,12.594,13.636,14.781,16.04,17.427,18.957,20.487
691,-0.1733,14.7832,0.0812,10.695,11.645,12.595,13.638,14.783,16.043,17.43,18.961,20.491
692,-0.1733,14.7856,0.0812,10.697,11.647,12.597,13.64,14.786,16.046,17.433,18.964,20.495
693,-0.1733,14.788,0.0812,10.698,11.649,12.6,13.642,14.788,16.048,17.436,18.967,20.498
694,-0.1733,14.7904,0.0812,10.7,11.651,12.602,13.645,14.79,16.051,17.439,18.97,20.501
695,-0.1733,14.7928,0.0812,10.702,11.653,12.604,13.647,14.793,16.053,17.442,18.973,20.505
696,-0.1733,14.7952,0.0812,10.704,11.655,12.606,13.649,14.795,16.056,17.445,18.976,20.508
697,-0.1733,14.7976,0.0812,10.705,11.657,12.608,13.651,14.798,16.059,17.447,18.979,20.511
698,-0.1733,14.8,0.0812,10.707,11.658,12.61,13.653,14.8,16.061,17.45,18.983,20.515
699,-0.1733,14.8024,0.08121,10.708,11.66,12.612,13.656,14.802,16.064,17.453,18.986,20.519
700,-0.1733,14.8048,0.08121,10.71,11.662,12.614,13.658,14.805,16.067,17.456,18.989,20.522
701,-0.1733,14.8072,0.08121,10.712,11.664,12.616,13.66,14.807,16.069,17.459,18.992,20.526
702,-0.1733,14.8096,0.08121,10.714,11.666,12.618,13.662,14.81,16.072,17.462,18.995,20.529
703,-0.1733,14.812,0.08121,10.715,11.668,12.62,13.664,14.812,16.074,17.465,18.999,20.532
704,-0.1733,14.8145,0.08121,10.717,11.67,12.622,13.667,14.814,16.077,17.468,19.002,20.536
705,-0.1733,14.8169,0.08122,10.718,11.671,12.624,13.669,14.817,16.08,17.471,19.005,20.54
706,-0.1733,14.8193,0.08122,10.72,11.673,12.626,13.671,14.819,16.082,17.474,19.008,20.543
707,-0.1733,14.8217,0.08122,10.722,11.675,12.628,13.673,14.822,16.085,17.477,19.012,20.546
708,-0.1733,14.8242,0.08122,10.724,11.677,12.63,13.676,14.824,16.088,17.48,19.015,20.55
709,-0.1733,14.8266,0.08122,10.725,11.679,12.632,13.678,14.827,16.09,17.482,19.018,20.553
710,-0.1733,14.829,0.08122,10.727,11.681,12.634,13.68,14.829,16.093,17.485,19.021,20.557
711,-0.1733,14.8315,0.08123,10.729,11.682,12.636,13.682,14.832,16.096,17.489,19.025,20.561
712,-0.1733,14.8339,0.08123,10.73,11.684,12.638,13.684,14.834,16.098,17.491,19.028,20.564
713,-0.1733,14.8364,0.08123,10.732,11.686,12.64,13.687,14.836,16.101,17.494,19.031,20.568
714,-0.1733,14.8388,0.08123,10.734,11.688,12.642,13.689,14.839,16.104,17.497,19.034,20.571
715,-0.1733,14.8413,0.08123,10.736,11.69,12.644,13.691,14.841,16.106,17.5,19.037,20.574
716,-0.1733,14.8437,0.08124,10.737,11.691,12.646,13.693,14.844,16.109,17.503,19.041,20.579
717,-0.1733,14.8462,0.08124,10.739,11.693,12.648,13.696,14.846,16.112,17.506,19.044,20.582
718,-0.1733,14.8486,0.08124,10.741,11.695,12.65,13.698,14.849,16.115,17.509,19.047,20.585
719,-0.1733,14.8511,0.08124,10.742,11.697,12.652,13.7,14.851,16.117,17.512,19.05,20.589
720,-0.1733,14.8535,0.08124,10.744,11.699,12.654,13.702,14.854,16.12,17.515,19.054,20.592
721,-0.1733,14.856,0.08125,10.745,11.701,12.656,13.704,14.856,16.123,17.518,19.057,20.597
722,-0.1733,14.8585,0.08125,10.747,11.703,12.658,13.707,14.858,16.125,17.521,19.061,20.6
723,-0.1733,14.8609,0.08125,10.749,11.705,12.66,13.709,14.861,16.128,17.524,19.064,20.603
724,-0.1733,14.8634,0.08125,10.751,11.707,12.663,13.711,14.863,16.131,17.527,19.067,20.607
725,-0.1733,14.8659,0.08126,10.752,11.708,12.664,13.713,14.866,16.134,17.53,19.071,20.611
726,-0.1733,14.8683,0.08126,10.754,11.71,12.666,13.716,14.868,16.136,17.533,19.074,20.614
727,-0.1733,14.8708,0.08126,10.756,11.712,12.669,13.718,14.871,16.139,17.536,19.077,20.618
728,-0.1733,14.8733,0.08126,10.758,11.714,12.671,13.72,14.873,16.142,17.539,19.08,20.621
729,-0.1733,14.8758,0.08127,10.759,11.716,12.673,13.722,14.876,16.145,17.542,19.084,20.626
730,-0.1733,14.8783,0.08127,10.761,11.718,12.675,13.725,14.878,16.147,17.545,19.087,20.629
731,-0.1733,14.8808,0.08127,10.763,11.72,12.677,13.727,14.881,16.15,17.548,19.09,20.633
732,-0.1733,14.8832,0.08127,10.764,11.722,12.679,13.729,14.883,16.153,17.551,19.093,20.636
733,-0.1733,14.8857,0.08128,10.766,11.723,12.681,13.731,14.886,16.155,17.554,19.097,20.64
734,-0.1733,14.8882,0.08128,10.767,11.725,12.683,13.734,14.888,16.158,17.557,19.1,20.644
735,-0.1733,14.8907,0.08128,10.769,11.727,12.685,13.736,14.891,16.161,17.56,19.104,20.647
736,-0.1733,14.8932,0.08128,10.771,11.729,12.687,13.738,14.893,16.164,17.563,19.107,20.651
737,-0.1733,14.8957,0.08129,10.772,11.731,12.689,13.741,14.896,16.166,17.566,19.111,20.655
738,-0.1733,14.8982,0.08129,10.774,11.733,12.691,13.743,14.898,16.169,17.569,19.114,20.658
739,-0.1733,14.9007,0.08129,10.776,11.735,12.693,13.745,14.901,16.172,17.572,19.117,20.662
740,-0.1733,14.9032,0.08129,10.778,11.737,12.695,13.747,14.903,16.175,17.575,19.12,20.665
741,-0.1733,14.9057,0.0813,10.779,11.738,12.697,13.75,14.906,16.178,17.579,19.124,20.67
742,-0.1733,14.9082,0.0813,10.781,11.74,12.699,13.752,14.908,16.18,17.581,19.127,20.673
743,-0.1733,14.9107,0.0813,10.783,11.742,12.702,13.754,14.911,16.183,17.584,19.13,20.677
744,-0.1733,14.9132,0.08131,10.784,11.744,12.703,13.756,14.913,16.186,17.588,19.134,20.681
745,-0.1733,14.9157,0.08131,10.786,11.746,12.706,13.759,14.916,16.189,17.591,19.138,20.684
746,-0.1733,14.9183,0.08131,10.788,11.748,12.708,13.761,14.918,16.191,17.594,19.141,20.688
747,-0.1733,14.9208,0.08131,10.79,11.75,12.71,13.763,14.921,16.194,17.597,19.144,20.691
748,-0.1733,14.9233,0.08132,10.791,11.751,12.712,13.766,14.923,16.197,17.6,19.148,20.696
749,-0.1733,14.9258,0.08132,10.793,11.753,12.714,13.768,14.926,16.2,17.603,19.151,20.699
750,-0.1733,14.9283,0.08132,10.795,11.755,12.716,13.77,14.928,16.202,17.606,19.154,20.703
751,-0.1733,14.9308,0.08133,10.796,11.757,12.718,13.772,14.931,16.205,17.609,19.158,20.707
752,-0.1733,14.9333,0.08133,10.798,11.759,12.72,13.775,14.933,16.208,17.612,19.161,20.71
753,-0.1733,14.9359,0.08133,10.8,11.761,12.722,13.777,14.936,16.211,17.615,19.165,20.714
754,-0.1733,14.9384,0.08134,10.801,11.763,12.724,13.779,14.938,16.214,17.619,19.168,20.718
755,-0.1733,14.9409,0.08134,10.803,11.765,12.726,13.782,14.941,16.216,17.621,19.172,20.722
756,-0.1733,14.9434,0.08134,10.805,11.767,12.728,13.784,14.943,16.219,17.624,19.175,20.725
757,-0.1733,14.9459,0.08135,10.806,11.768,12.73,13.786,14.946,16.222,17.628,19.179,20.73
758,-0.1733,14.9485,0.08135,10.808,11.77,12.733,13.788,14.948,16.225,17.631,19.182,20.733
759,-0.1733,14.951,0.08135,10.81,11.772,12.735,13.791,14.951,16.227,17.634,19.185,20.737
760,-0.1733,14.9535,0.08136,10.811,11.774,12.737,13.793,14.954,16.23,17.637,19.189,20.741
761,-0.1733,14.956,0.08136,10.813,11.776,12.739,13.795,14.956,16.233,17.64,19.192,20.744
762,-0.1733,14.9585,0.08136,10.815,11.778,12.741,13.798,14.958,16.236,17.643,19.195,20.748
763,-0.1733,14.9611,0.08137,10.816,11.78,12.743,13.8,14.961,16.239,17.646,19.199,20.752
764,-0.1733,14.9636,0.08137,10.818,11.782,12.745,13.802,14.964,16.242,17.649,19.203,20.756
765,-0.1733,14.9661,0.08137,10.82,11.783,12.747,13.804,14.966,16.244,17.652,19.206,20.759
766,-0.1733,14.9686,0.08138,10.821,11.785,12.749,13.807,14.969,16.247,17.656,19.21,20.764
767,-0.1733,14.9712,0.08138,10.823,11.787,12.751,13.809,14.971,16.25,17.659,19.213,20.767
768,-0.1733,14.9737,0.08138,10.825,11.789,12.753,13.811,14.974,16.253,17.662,19.216,20.771
769,-0.1733,14.9762,0.08139,10.826,11.791,12.755,13.813,14.976,16.256,17.665,19.22,20.775
770,-0.1733,14.9787,0.08139,10.828,11.793,12.757,13.816,14.979,16.258,17.668,19.223,20.778
771,-0.1733,14.9813,0.08139,10.83,11.795,12.76,13.818,14.981,16.261,17.671,19.226,20.782
772,-0.1733,14.9838,0.0814,10.831,11.796,12.761,13.82,14.984,16.264,17.674,19.23,20.786
773,-0.1733,14.9863,0.0814,10.833,11.798,12.764,13.823,14.986,16.267,17.677,19.234,20.79
774,-0.1733,14.9889,0.0814,10.835,11.8,12.766,13.825,14.989,16.269,17.68,19.237,20.793
775,-0.1733,14.9914,0.08141,10.837,11.802,12.768,13.827,14.991,16.272,17.684,19.241,20.798
776,-0.1733,14.9939,0.08141,10.838,11.804,12.77,13.829,14.994,16.275,17.687,19.244,20.801
777,-0.1733,14.9964,0.08142,10.84,11.806,12.772,13.832,14.996,16.278,17.69,19.248,20.805
778,-0.1733,14.999,0.08142,10.842,11.808,12.774,13.834,14.999,16.281,17.693,19.251,20.809
779,-0.1733,15.0015,0.08142,10.843,11.81,12.776,13.836,15.002,16.283,17.696,19.254,20.813
780,-0.1733,15.004,0.08143,10.845,11.811,12.778,13.839,15.004,16.286,17.699,19.258,20.817
781,-0.1733,15.0065,0.08143,10.847,11.813,12.78,13.841,15.006,16.289,17.702,19.261,20.82
782,-0.1733,15.0091,0.08144,10.848,11.815,12.782,13.843,15.009,16.292,17.706,19.265,20.825
783,-0.1733,15.0116,0.08144,10.85,11.817,12.784,13.845,15.012,16.295,17.709,19.268,20.828
784,-0.1733,15.0141,0.08144,10.852,11.819,12.786,13.848,15.014,16.297,17.711,19.272,20.832
785,-0.1733,15.0166,0.08145,10.853,11.821,12.788,13.85,15.017,16.3,17.715,19.275,20.836
786,-0.1733,15.0192,0.08145,10.855,11.823,12.79,13.852,15.019,16.303,17.718,19.279,20.84
787,-0.1733,15.0217,0.08146,10.856,11.824,12.792,13.854,15.022,16.306,17.721,19.283,20.844
788,-0.1733,15.0242,0.08146,10.858,11.826,12.794,13.857,15.024,16.309,17.724,19.286,20.847
789,-0.1733,15.0267,0.08146,10.86,11.828,12.796,13.859,15.027,16.311,17.727,19.289,20.851
790,-0.1733,15.0292,0.08147,10.861,11.83,12.798,13.861,15.029,16.314,17.73,19.293,20.855
791,-0.1733,15.0318,0.08147,10.863,11.832,12.801,13.864,15.032,16.317,17.733,19.296,20.859
792,-0.1733,15.0343,0.08148,10.864,11.833,12.802,13.866,15.034,16.32,17.737,19.3,20.863
793,-0.1733,15.0368,0.08148,10.866,11.835,12.805,13.868,15.037,16.323,17.74,19.303,20.867
794,-0.1733,15.0393,0.08149,10.868,11.837,12.806,13.87,15.039,16.326,17.743,19.307,20.871
795,-0.1733,15.0418,0.08149,10.869,11.839,12.809,13.873,15.042,16.328,17.746,19.31,20.874
796,-0.1733,15.0443,0.08149,10.871,11.841,12.811,13.875,15.044,16.331,17.749,19.313,20.878
797,-0.1733,15.0468,0.0815,10.873,11.843,12.813,13.877,15.047,16.334,17.752,19.317,20.882
798,-0.1733,15.0494,0.0815,10.875,11.845,12.815,13.879,15.049,16.337,17.755,19.321,20.886
799,-0.1733,15.0519,0.08151,10.876,11.846,12.817,13.882,15.052,16.34,17.759,19.324,20.89
800,-0.1733,15.0544,0.08151,10.878,11.848,12.819,13.884,15.054,16.342,17.762,19.328,20.894
801,-0.1733,15.0569,0.08152,10.879,11.85,12.821,13.886,15.057,16.345,17.765,19.331,20.898
802,-0.1733,15.0594,0.08152,10.881,11.852,12.823,13.888,15.059,16.348,17.768,19.335,20.901
803,-0.1733,15.0619,0.08152,10.883,11.854,12.825,13.891,15.062,16.351,17.771,19.338,20.905
804,-0.1733,15.0644,0.08153,10.884,11.855,12.827,13.893,15.064,16.354,17.774,19.342,20.909
805,-0.1733,15.0669,0.08153,10.886,11.857,12.829,13.895,15.067,16.356,17.777,19.345,20.913
806,-0.1733,15.0694,0.08154,10.887,11.859,12.831,13.897,15.069,16.359,17.78,19.349,20.917
807,-0.1733,15.0719,0.08154,10.889,11.861,12.833,13.9,15.072,16.362,17.783,19.352,20.92
808,-0.1733,15.0743,0.08155,10.89,11.863,12.835,13.902,15.074,16.365,17.787,19.356,20.925
809,-0.1733,15.0768,0.08155,10.892,11.865,12.837,13.904,15.077,16.367,17.789,19.359,20.928
810,-0.1733,15.0793,0.08156,10.894,11.866,12.839,13.906,15.079,16.37,17.793,19.363,20.932
811,-0.1733,15.0818,0.08156,10.895,11.868,12.841,13.908,15.082,16.373,17.796,19.366,20.936
812,-0.1733,15.0843,0.08157,10.897,11.87,12.843,13.911,15.084,16.376,17.799,19.37,20.94
813,-0.1733,15.0868,0.08157,10.899,11.872,12.845,13.913,15.087,16.379,17.802,19.373,20.944
814,-0.1733,15.0892,0.08158,10.9,11.873,12.847,13.915,15.089,16.381,17.805,19.376,20.948
815,-0.1733,15.0917,0.08158,10.902,11.875,12.849,13.917,15.092,16.384,17.808,19.38,20.951
816,-0.1733,15.0942,0.08159,10.903,11.877,12.851,13.92,15.094,16.387,17.811,19.384,20.956
817,-0.1733,15.0967,0.08159,10.905,11.879,12.853,13.922,15.097,16.39,17.814,19.387,20.959
818,-0.1733,15.0991,0.0816,10.906,11.88,12.855,13.924,15.099,16.392,17.818,19.39,20.963
819,-0.1733,15.1016,0.0816,10.908,11.882,12.857,13.926,15.102,16.395,17.821,19.394,20.967
820,-0.1733,15.1041,0.08161,10.909,11.884,12.859,13.928,15.104,16.398,17.824,19.397,20.971
821,-0.1733,15.1065,0.08161,10.911,11.886,12.861,13.931,15.106,16.401,17.827,19.401,20.974
822,-0.1733,15.109,0.08162,10.912,11.887,12.863,13.933,15.109,16.403,17.83,19.404,20.979
823,-0.1733,15.1114,0.08162,10.914,11.889,12.865,13.935,15.111,16.406,17.833,19.407,20.982
824,-0.1733,15.1139,0.08163,10.915,11.891,12.866,13.937,15.114,16.409,17.836,19.411,20.986
825,-0.1733,15.1163,0.08163,10.917,11.893,12.868,13.939,15.116,16.412,17.839,19.414,20.99
826,-0.1733,15.1188,0.08164,10.919,11.894,12.87,13.942,15.119,16.414,17.842,19.418,20.994
827,-0.1733,15.1212,0.08164,10.92,11.896,12.872,13.944,15.121,16.417,17.845,19.421,20.997
828,-0.1733,15.1236,0.08165,10.922,11.898,12.874,13.946,15.124,16.42,17.848,19.425,21.002
829,-0.1733,15.1261,0.08165,10.923,11.9,12.876,13.948,15.126,16.423,17.851,19.428,21.005
830,-0.1733,15.1285,0.08166,10.925,11.901,12.878,13.95,15.128,16.425,17.855,19.432,21.009
831,-0.1733,15.1309,0.08166,10.926,11.903,12.88,13.952,15.131,16.428,17.857,19.435,21.012
832,-0.1733,15.1334,0.08167,10.928,11.905,12.882,13.955,15.133,16.431,17.861,19.439,21.017
833,-0.1733,15.1358,0.08167,10.93,11.907,12.884,13.957,15.136,16.433,17.863,19.442,21.02
834,-0.1733,15.1382,0.08168,10.931,11.908,12.886,13.959,15.138,16.436,17.867,19.446,21.024
835,-0.1733,15.1406,0.08168,10.933,11.91,12.888,13.961,15.141,16.439,17.87,19.449,21.028
836,-0.1733,15.143,0.08169,10.934,11.912,12.89,13.963,15.143,16.442,17.873,19.452,21.032
837,-0.1733,15.1454,0.08169,10.936,11.914,12.892,13.965,15.145,16.444,17.876,19.455,21.035
838,-0.1733,15.1478,0.0817,10.937,11.915,12.894,13.967,15.148,16.447,17.879,19.459,21.039
839,-0.1733,15.1502,0.0817,10.939,11.917,12.896,13.97,15.15,16.45,17.882,19.462,21.043
840,-0.1733,15.1526,0.08171,10.94,11.919,12.897,13.972,15.153,16.452,17.885,19.466,21.047
841,-0.1733,15.155,0.08172,10.941,11.92,12.899,13.974,15.155,16.455,17.888,19.47,21.051
842,-0.1733,15.1574,0.08172,10.943,11.922,12.901,13.976,15.157,16.458,17.891,19.473,21.054
843,-0.1733,15.1598,0.08173,10.944,11.924,12.903,13.978,15.16,16.46,17.894,19.476,21.059
844,-0.1733,15.1622,0.08173,10.946,11.926,12.905,13.98,15.162,16.463,17.897,19.479,21.062
845,-0.1733,15.1646,0.08174,10.947,11.927,12.907,13.982,15.165,16.466,17.9,19.483,21.066
846,-0.1733,15.167,0.08174,10.949,11.929,12.909,13.985,15.167,16.468,17.903,19.486,21.069
847,-0.1733,15.1693,0.08175,10.95,11.93,12.911,13.987,15.169,16.471,17.906,19.49,21.073
848,-0.1733,15.1717,0.08175,10.952,11.932,12.913,13.989,15.172,16.474,17.909,19.493,21.077
849,-0.1733,15.1741,0.08176,10.953,11.934,12.914,13.991,15.174,16.476,17.912,19.497,21.081
850,-0.1733,15.1764,0.08177,10.955,11.935,12.916,13.993,15.176,16.479,17.915,19.5,21.085
851,-0.1733,15.1788,0.08177,10.956,11.937,12.918,13.995,15.179,16.482,17.918,19.503,21.088
852,-0.1733,15.1811,0.08178,10.957,11.939,12.92,13.997,15.181,16.484,17.921,19.507,21.092
853,-0.1733,15.1835,0.08178,10.959,11.941,12.922,13.999,15.184,16.487,17.924,19.51,21.096
854,-0.1733,15.1858,0.08179,10.96,11.942,12.924,14.001,15.186,16.49,17.927,19.513,21.1
855,-0.1733,15.1882,0.08179,10.962,11.944,12.926,14.003,15.188,16.492,17.93,19.516,21.103
856,-0.1733,15.1905,0.0818,10.963,11.945,12.927,14.005,15.19,16.495,17.933,19.52,21.107
857,-0.1733,15.1928,0.08181,10.965,11.947,12.929,14.007,15.193,16.498,17.936,19.524,21.111
858,-0.1733,15.1952,0.08181,10.966,11.949,12.931,14.01,15.195,16.5,17.939,19.527,21.115
859,-0.1733,15.1975,0.08182,10.968,11.95,12.933,14.012,15.198,16.503,17.942,19.53,21.119
860,-0.1733,15.1998,0.08182,10.969,11.952,12.935,14.014,15.2,16.505,17.945,19.533,21.122
861,-0.1733,15.2021,0.08183,10.97,11.953,12.936,14.016,15.202,16.508,17.948,19.537,21.126
862,-0.1733,15.2045,0.08184,10.972,11.955,12.938,14.018,15.204,16.511,17.951,19.54,21.13
863,-0.1733,15.2068,0.08184,10.973,11.957,12.94,14.02,15.207,16.513,17.954,19.543,21.133
864,-0.1733,15.2091,0.08185,10.975,11.958,12.942,14.022,15.209,16.516,17.957,19.547,21.137
