Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
1133,-0.2109,15.7825,0.07987,11.498,12.493,13.488,14.581,15.782,17.106,18.567,20.182,21.796
1134,-0.2112,15.7837,0.07988,11.498,12.493,13.489,14.582,15.784,17.108,18.569,20.184,21.799
1135,-0.2116,15.7849,0.07988,11.499,12.495,13.49,14.583,15.785,17.109,18.571,20.186,21.801
1136,-0.2119,15.7861,0.07989,11.5,12.495,13.491,14.584,15.786,17.111,18.572,20.188,21.804
1137,-0.2122,15.7872,0.0799,11.5,12.496,13.491,14.585,15.787,17.112,18.574,20.19,21.807
1138,-0.2125,15.7884,0.07991,11.501,12.497,13.492,14.586,15.788,17.114,18.576,20.193,21.81
1139,-0.2128,15.7896,0.07992,11.501,12.497,13.493,14.587,15.79,17.115,18.578,20.195,21.812
1140,-0.2131,15.7908,0.07992,11.503,12.498,13.494,14.588,15.791,17.116,18.579,20.197,21.814
1141,-0.2135,15.7919,0.07993,11.503,12.499,13.495,14.589,15.792,17.118,18.581,20.199,21.817
1142,-0.2138,15.7931,0.07994,11.504,12.5,13.496,14.59,15.793,17.119,18.583,20.202,21.82
1143,-0.2141,15.7943,0.07995,11.504,12.5,13.496,14.591,15.794,17.121,18.585,20.204,21.823
1144,-0.2144,15.7954,0.07996,11.505,12.501,13.497,14.591,15.795,17.122,18.587,20.206,21.826
1145,-0.2147,15.7966,0.07997,11.505,12.502,13.498,14.592,15.797,17.124,18.589,20.209,21.828
1146,-0.215,15.7978,0.07997,11.506,12.503,13.499,14.594,15.798,17.125,18.59,20.21,21.83
1147,-0.2153,15.7989,0.07998,11.507,12.503,13.5,14.594,15.799,17.126,18.592,20.212,21.833
1148,-0.2157,15.8001,0.07999,11.507,12.504,13.501,14.595,15.8,17.128,18.594,20.215,21.836
1149,-0.216,15.8013,0.08,11.508,12.505,13.501,14.596,15.801,17.129,18.596,20.217,21.839
1150,-0.2163,15.8024,0.08001,11.509,12.505,13.502,14.597,15.802,17.131,18.597,20.219,21.842
1151,-0.2166,15.8036,0.08002,11.509,12.506,13.503,14.598,15.804,17.132,18.599,20.222,21.845
1152,-0.2169,15.8047,0.08002,11.51,12.507,13.504,14.599,15.805,17.133,18.601,20.223,21.846
1153,-0.2172,15.8059,0.08003,11.511,12.508,13.505,14.6,15.806,17.135,18.602,20.226,21.849
1154,-0.2176,15.8071,0.08004,11.511,12.508,13.506,14.601,15.807,17.136,18.604,20.228,21.852
1155,-0.2179,15.8082,0.08005,11.512,12.509,13.506,14.602,15.808,17.138,18.606,20.23,21.855
1156,-0.2182,15.8094,0.08006,11.512,12.51,13.507,14.603,15.809,17.139,18.608,20.233,21.858
1157,-0.2185,15.8105,0.08007,11.513,12.51,13.508,14.604,15.81,17.141,18.61,20.235,21.86
1158,-0.2188,15.8117,0.08007,11.514,12.511,13.509,14.605,15.812,17.142,18.611,20.237,21.862
1159,-0.2191,15.8129,0.08008,11.514,12.512,13.51,14.606,15.813,17.143,18.613,20.239,21.865
1160,-0.2194,15.814,0.08009,11.515,12.513,13.51,14.607,15.814,17.145,18.615,20.241,21.868
1161,-0.2197,15.8152,0.0801,11.515,12.513,13.511,14.608,15.815,17.146,18.617,20.244,21.871
1162,-0.2201,15.8163,0.08011,11.516,12.514,13.512,14.609,15.816,17.148,18.618,20.246,21.874
1163,-0.2204,15.8175,0.08012,11.517,12.515,13.513,14.61,15.818,17.149,18.62,20.248,21.877
1164,-0.2207,15.8186,0.08013,11.517,12.515,13.514,14.611,15.819,17.151,18.622,20.251,21.879
1165,-0.221,15.8198,0.08013,11.518,12.516,13.515,14.612,15.82,17.152,18.624,20.252,21.881
1166,-0.2213,15.8209,0.08014,11.519,12.517,13.515,14.613,15.821,17.153,18.625,20.255,21.884
1167,-0.2216,15.8221,0.08015,11.519,12.518,13.516,14.614,15.822,17.155,18.627,20.257,21.887
1168,-0.2219,15.8232,0.08016,11.52,12.518,13.517,14.615,15.823,17.156,18.629,20.259,21.89
1169,-0.2222,15.8244,0.08017,11.52,12.519,13.518,14.616,15.824,17.158,18.631,20.262,21.892
1170,-0.2226,15.8255,0.08018,11.521,12.52,13.518,14.616,15.826,17.159,18.633,20.264,21.895
1171,-0.2229,15.8267,0.08018,11.522,12.521,13.52,14.618,15.827,17.16,18.634,20.266,21.897
1172,-0.2232,15.8278,0.08019,11.522,12.521,13.52,14.618,15.828,17.162,18.636,20.268,21.9
1173,-0.2235,15.829,0.0802,11.523,12.522,13.521,14.619,15.829,17.163,18.638,20.27,21.903
1174,-0.2238,15.8301,0.08021,11.523,12.523,13.522,14.62,15.83,17.165,18.64,20.272,21.905
1175,-0.2241,15.8312,0.08022,11.524,12.523,13.523,14.621,15.831,17.166,18.641,20.275,21.908
1176,-0.2244,15.8324,0.08023,11.525,12.524,13.523,14.622,15.832,17.168,18.643,20.277,21.911
1177,-0.2247,15.8335,0.08023,11.525,12.525,13.524,14.623,15.834,17.169,18.645,20.279,21.913
1178,-0.225,15.8347,0.08024,11.526,12.526,13.525,14.624,15.835,17.17,18.646,20.281,21.916
1179,-0.2254,15.8358,0.08025,11.527,12.526,13.526,14.625,15.836,17.172,18.648,20.283,21.919
1180,-0.2257,15.837,0.08026,11.527,12.527,13.527,14.626,15.837,17.173,18.65,20.286,21.921
1181,-0.226,15.8381,0.08027,11.528,12.528,13.527,14.627,15.838,17.174,18.652,20.288,21.924
1182,-0.2263,15.8392,0.08028,11.528,12.528,13.528,14.628,15.839,17.176,18.654,20.29,21.927
1183,-0.2266,15.8404,0.08029,11.529,12.529,13.529,14.629,15.84,17.177,18.655,20.293,21.93
1184,-0.2269,15.8415,0.08029,11.53,12.53,13.53,14.63,15.842,17.179,18.657,20.294,21.932
1185,-0.2272,15.8427,0.0803,11.53,12.531,13.531,14.631,15.843,17.18,18.659,20.297,21.934
1186,-0.2275,15.8438,0.08031,11.531,12.531,13.532,14.632,15.844,17.181,18.66,20.299,21.937
1187,-0.2278,15.8449,0.08032,11.531,12.532,13.532,14.633,15.845,17.183,18.662,20.301,21.94
1188,-0.2281,15.8461,0.08033,11.532,12.532,13.533,14.634,15.846,17.184,18.664,20.303,21.943
1189,-0.2284,15.8472,0.08034,11.532,12.533,13.534,14.634,15.847,17.186,18.666,20.306,21.946
1190,-0.2288,15.8483,0.08035,11.533,12.534,13.535,14.635,15.848,17.187,18.668,20.308,21.948
1191,-0.2291,15.8495,0.08035,11.534,12.535,13.536,14.637,15.85,17.188,18.669,20.31,21.95
1192,-0.2294,15.8506,0.08036,11.534,12.535,13.536,14.637,15.851,17.19,18.671,20.312,21.953
1193,-0.2297,15.8517,0.08037,11.535,12.536,13.537,14.638,15.852,17.191,18.673,20.314,21.956
1194,-0.23,15.8529,0.08038,11.536,12.537,13.538,14.639,15.853,17.193,18.675,20.317,21.959
1195,-0.2303,15.854,0.08039,11.536,12.537,13.539,14.64,15.854,17.194,18.676,20.319,21.961
1196,-0.2306,15.8551,0.0804,11.537,12.538,13.539,14.641,15.855,17.195,18.678,20.321,21.964
1197,-0.2309,15.8563,0.08041,11.537,12.539,13.54,14.642,15.856,17.197,18.68,20.323,21.967
1198,-0.2312,15.8574,0.08041,11.538,12.54,13.541,14.643,15.857,17.198,18.681,20.325,21.969
1199,-0.2315,15.8585,0.08042,11.539,12.54,13.542,14.644,15.858,17.2,18.683,20.327,21.972
1200,-0.2318,15.8597,0.08043,11.539,12.541,13.543,14.645,15.86,17.201,18.685,20.33,21.974
1201,-0.2321,15.8608,0.08044,11.54,12.542,13.543,14.646,15.861,17.202,18.687,20.332,21.977
1202,-0.2324,15.8619,0.08045,11.54,12.542,13.544,14.647,15.862,17.204,18.688,20.334,21.98
1203,-0.2327,15.863,0.08046,11.541,12.543,13.545,14.648,15.863,17.205,18.69,20.336,21.983
1204,-0.2331,15.8642,0.08047,11.541,12.544,13.546,14.649,15.864,17.207,18.692,20.339,21.986
1205,-0.2334,15.8653,0.08047,11.542,12.544,13.547,14.65,15.865,17.208,18.693,20.34,21.987
1206,-0.2337,15.8664,0.08048,11.543,12.545,13.547,14.65,15.866,17.209,18.695,20.343,21.99
1207,-0.234,15.8676,0.08049,11.543,12.546,13.548,14.651,15.868,17.211,18.697,20.345,21.993
1208,-0.2343,15.8687,0.0805,11.544,12.546,13.549,14.652,15.869,17.212,18.699,20.347,21.996
1209,-0.2346,15.8698,0.08051,11.544,12.547,13.55,14.653,15.87,17.214,18.701,20.35,21.999
1210,-0.2349,15.8709,0.08052,11.545,12.548,13.55,14.654,15.871,17.215,18.702,20.352,22.001
1211,-0.2352,15.8721,0.08053,11.545,12.548,13.551,14.655,15.872,17.216,18.704,20.354,22.004
1212,-0.2355,15.8732,0.08053,11.546,12.549,13.552,14.656,15.873,17.218,18.706,20.356,22.006
1213,-0.2358,15.8743,0.08054,11.547,12.55,13.553,14.657,15.874,17.219,18.707,20.358,22.009
1214,-0.2361,15.8754,0.08055,11.547,12.551,13.554,14.658,15.875,17.22,18.709,20.36,22.011
1215,-0.2364,15.8765,0.08056,11.548,12.551,13.554,14.659,15.876,17.222,18.711,20.363,22.014
1216,-0.2367,15.8777,0.08057,11.548,12.552,13.555,14.66,15.878,17.223,18.713,20.365,22.017
1217,-0.237,15.8788,0.08058,11.549,12.552,13.556,14.661,15.879,17.225,18.715,20.367,22.02
1218,-0.2373,15.8799,0.08059,11.549,12.553,13.557,14.662,15.88,17.226,18.716,20.369,22.023
1219,-0.2376,15.881,0.08059,11.55,12.554,13.558,14.663,15.881,17.227,18.718,20.371,22.024
1220,-0.2379,15.8821,0.0806,11.551,12.555,13.558,14.663,15.882,17.229,18.719,20.373,22.027
1221,-0.2382,15.8833,0.08061,11.551,12.555,13.559,14.664,15.883,17.23,18.721,20.376,22.03
1222,-0.2385,15.8844,0.08062,11.552,12.556,13.56,14.665,15.884,17.232,18.723,20.378,22.033
1223,-0.2388,15.8855,0.08063,11.552,12.557,13.561,14.666,15.886,17.233,18.725,20.38,22.036
1224,-0.2391,15.8866,0.08064,11.553,12.557,13.561,14.667,15.887,17.234,18.727,20.382,22.038
1225,-0.2394,15.8877,0.08065,11.553,12.558,13.562,14.668,15.888,17.236,18.728,20.385,22.041
1226,-0.2397,15.8888,0.08066,11.554,12.558,13.563,14.669,15.889,17.237,18.73,20.387,22.044
1227,-0.24,15.89,0.08066,11.555,12.559,13.564,14.67,15.89,17.238,18.732,20.389,22.046
1228,-0.2403,15.8911,0.08067,11.556,12.56,13.565,14.671,15.891,17.24,18.733,20.391,22.048
1229,-0.2406,15.8922,0.08068,11.556,12.561,13.565,14.672,15.892,17.241,18.735,20.393,22.051
1230,-0.2409,15.8933,0.08069,11.557,12.561,13.566,14.673,15.893,17.243,18.737,20.395,22.054
1231,-0.2412,15.8944,0.0807,11.557,12.562,13.567,14.673,15.894,17.244,18.739,20.398,22.057
1232,-0.2415,15.8955,0.08071,11.558,12.563,13.568,14.674,15.896,17.245,18.74,20.4,22.059
1233,-0.2418,15.8966,0.08072,11.558,12.563,13.568,14.675,15.897,17.247,18.742,20.402,22.062
1234,-0.2422,15.8977,0.08073,11.559,12.564,13.569,14.676,15.898,17.248,18.744,20.405,22.065
1235,-0.2425,15.8989,0.08073,11.56,12.565,13.57,14.677,15.899,17.249,18.746,20.406,22.067
1236,-0.2428,15.9,0.08074,11.56,12.565,13.571,14.678,15.9,17.251,18.747,20.409,22.07
1237,-0.2431,15.9011,0.08075,11.561,12.566,13.572,14.679,15.901,17.252,18.749,20.411,22.073
1238,-0.2434,15.9022,0.08076,11.561,12.567,13.572,14.68,15.902,17.254,18.751,20.413,22.075
1239,-0.2437,15.9033,0.08077,11.562,12.567,13.573,14.681,15.903,17.255,18.753,20.415,22.078
1240,-0.244,15.9044,0.08078,11.562,12.568,13.574,14.682,15.904,17.256,18.754,20.418,22.081
1241,-0.2443,15.9055,0.08079,11.563,12.569,13.574,14.683,15.906,17.258,18.756,20.42,22.084
1242,-0.2446,15.9066,0.0808,11.563,12.569,13.575,14.683,15.907,17.259,18.758,20.422,22.086
1243,-0.2449,15.9077,0.0808,11.564,12.57,13.576,14.684,15.908,17.26,18.759,20.424,22.088
1244,-0.2452,15.9088,0.08081,11.565,12.571,13.577,14.685,15.909,17.262,18.761,20.426,22.091
1245,-0.2455,15.91,0.08082,11.565,12.571,13.578,14.686,15.91,17.263,18.763,20.428,22.094
1246,-0.2457,15.9111,0.08083,11.566,12.572,13.578,14.687,15.911,17.265,18.765,20.431,22.096
1247,-0.246,15.9122,0.08084,11.566,12.573,13.579,14.688,15.912,17.266,18.766,20.433,22.099
1248,-0.2463,15.9133,0.08085,11.567,12.573,13.58,14.689,15.913,17.267,18.768,20.435,22.102
1249,-0.2466,15.9144,0.08086,11.567,12.574,13.581,14.69,15.914,17.269,18.77,20.437,22.105
1250,-0.2469,15.9155,0.08087,11.568,12.575,13.581,14.691,15.916,17.27,18.772,20.44,22.107
1251,-0.2472,15.9166,0.08087,11.569,12.575,13.582,14.692,15.917,17.271,18.773,20.441,22.109
1252,-0.2475,15.9177,0.08088,11.569,12.576,13.583,14.693,15.918,17.273,18.775,20.443,22.112
1253,-0.2478,15.9188,0.08089,11.57,12.577,13.584,14.694,15.919,17.274,18.777,20.446,22.115
1254,-0.2481,15.9199,0.0809,11.57,12.577,13.585,14.694,15.92,17.276,18.778,20.448,22.118
1255,-0.2484,15.921,0.08091,11.571,12.578,13.585,14.695,15.921,17.277,18.78,20.45,22.12
1256,-0.2487,15.9221,0.08092,11.571,12.579,13.586,14.696,15.922,17.278,18.782,20.453,22.123
1257,-0.249,15.9232,0.08093,11.572,12.579,13.587,14.697,15.923,17.28,18.784,20.455,22.126
1258,-0.2493,15.9243,0.08094,11.572,12.58,13.587,14.698,15.924,17.281,18.785,20.457,22.129
1259,-0.2496,15.9254,0.08094,11.573,12.581,13.588,14.699,15.925,17.282,18.787,20.459,22.13
1260,-0.2499,15.9265,0.08095,11.574,12.581,13.589,14.7,15.926,17.284,18.789,20.461,22.133
1261,-0.2502,15.9276,0.08096,11.574,12.582,13.59,14.701,15.928,17.285,18.79,20.463,22.136
1262,-0.2505,15.9287,0.08097,11.575,12.583,13.591,14.702,15.929,17.286,18.792,20.465,22.139
1263,-0.2508,15.9298,0.08098,11.575,12.583,13.591,14.703,15.93,17.288,18.794,20.468,22.141
1264,-0.2511,15.9309,0.08099,11.576,12.584,13.592,14.703,15.931,17.289,18.796,20.47,22.144
1265,-0.2514,15.932,0.081,11.576,12.584,13.593,14.704,15.932,17.291,18.797,20.472,22.147
1266,-0.2517,15.9331,0.08101,11.577,12.585,13.594,14.705,15.933,17.292,18.799,20.474,22.15
1267,-0.252,15.9342,0.08102,11.577,12.586,13.594,14.706,15.934,17.293,18.801,20.477,22.153
1268,-0.2523,15.9353,0.08102,11.578,12.587,13.595,14.707,15.935,17.295,18.802,20.478,22.154
1269,-0.2526,15.9364,0.08103,11.579,12.587,13.596,14.708,15.936,17.296,18.804,20.481,22.157
1270,-0.2529,15.9375,0.08104,11.579,12.588,13.597,14.709,15.938,17.297,18.806,20.483,22.16
1271,-0.2532,15.9386,0.08105,11.58,12.589,13.597,14.71,15.939,17.299,18.808,20.485,22.163
1272,-0.2535,15.9397,0.08106,11.58,12.589,13.598,14.711,15.94,17.3,18.809,20.487,22.165
1273,-0.2538,15.9408,0.08107,11.581,12.59,13.599,14.712,15.941,17.302,18.811,20.49,22.168
1274,-0.2541,15.9419,0.08108,11.581,12.59,13.6,14.712,15.942,17.303,18.813,20.492,22.171
1275,-0.2544,15.943,0.08109,11.582,12.591,13.6,14.713,15.943,17.304,18.815,20.494,22.174
1276,-0.2546,15.9441,0.0811,11.582,12.592,13.601,14.714,15.944,17.306,18.816,20.496,22.176
1277,-0.2549,15.9451,0.0811,11.583,12.592,13.602,14.715,15.945,17.307,18.818,20.498,22.178
1278,-0.2552,15.9462,0.08111,11.583,12.593,13.603,14.716,15.946,17.308,18.82,20.5,22.181
1279,-0.2555,15.9473,0.08112,11.584,12.594,13.603,14.717,15.947,17.31,18.821,20.502,22.184
1280,-0.2558,15.9484,0.08113,11.584,12.594,13.604,14.718,15.948,17.311,18.823,20.505,22.186
1281,-0.2561,15.9495,0.08114,11.585,12.595,13.605,14.719,15.95,17.312,18.825,20.507,22.189
1282,-0.2564,15.9506,0.08115,11.585,12.596,13.606,14.72,15.951,17.314,18.827,20.509,22.192
1283,-0.2567,15.9517,0.08116,11.586,12.596,13.606,14.72,15.952,17.315,18.828,20.512,22.195
1284,-0.257,15.9528,0.08117,11.586,12.597,13.607,14.721,15.953,17.317,18.83,20.514,22.197
1285,-0.2573,15.9539,0.08118,11.587,12.597,13.608,14.722,15.954,17.318,18.832,20.516,22.2
1286,-0.2576,15.955,0.08118,11.588,12.598,13.609,14.723,15.955,17.319,18.833,20.518,22.202
1287,-0.2579,15.9561,0.08119,11.588,12.599,13.61,14.724,15.956,17.321,18.835,20.52,22.205
1288,-0.2582,15.9572,0.0812,11.589,12.6,13.61,14.725,15.957,17.322,18.837,20.522,22.208
1289,-0.2585,15.9582,0.08121,11.589,12.6,13.611,14.726,15.958,17.323,18.838,20.524,22.21
1290,-0.2588,15.9593,0.08122,11.59,12.601,13.612,14.727,15.959,17.325,18.84,20.527,22.213
1291,-0.259,15.9604,0.08123,11.59,12.601,13.612,14.728,15.96,17.326,18.842,20.529,22.216
1292,-0.2593,15.9615,0.08124,11.591,12.602,13.613,14.728,15.962,17.327,18.844,20.531,22.218
1293,-0.2596,15.9626,0.08125,11.591,12.603,13.614,14.729,15.963,17.329,18.846,20.533,22.221
1294,-0.2599,15.9637,0.08126,11.592,12.603,13.615,14.73,15.964,17.33,18.847,20.536,22.224
1295,-0.2602,15.9648,0.08126,11.593,12.604,13.615,14.731,15.965,17.331,18.849,20.537,22.226
1296,-0.2605,15.9658,0.08127,11.593,12.605,13.616,14.732,15.966,17.333,18.85,20.539,22.229
1297,-0.2608,15.9669,0.08128,11.594,12.605,13.617,14.733,15.967,17.334,18.852,20.542,22.231
1298,-0.2611,15.968,0.08129,11.594,12.606,13.618,14.734,15.968,17.335,18.854,20.544,22.234
1299,-0.2614,15.9691,0.0813,11.595,12.607,13.618,14.735,15.969,17.337,18.856,20.546,22.237
1300,-0.2617,15.9702,0.08131,11.595,12.607,13.619,14.736,15.97,17.338,18.857,20.549,22.24
1301,-0.262,15.9713,0.08132,11.596,12.608,13.62,14.737,15.971,17.34,18.859,20.551,22.242
1302,-0.2623,15.9724,0.08133,11.596,12.608,13.621,14.737,15.972,17.341,18.861,20.553,22.245
1303,-0.2625,15.9734,0.08134,11.597,12.609,13.621,14.738,15.973,17.342,18.863,20.555,22.248
1304,-0.2628,15.9745,0.08134,11.598,12.61,13.622,14.739,15.974,17.343,18.864,20.557,22.25
1305,-0.2631,15.9756,0.08135,11.598,12.61,13.623,14.74,15.976,17.345,18.866,20.559,22.252
1306,-0.2634,15.9767,0.08136,11.599,12.611,13.624,14.741,15.977,17.346,18.868,20.561,22.255
1307,-0.2637,15.9778,0.08137,11.599,12.612,13.624,14.742,15.978,17.348,18.869,20.564,22.258
1308,-0.264,15.9788,0.08138,11.6,12.612,13.625,14.743,15.979,17.349,18.871,20.566,22.261
1309,-0.2643,15.9799,0.08139,11.6,12.613,13.626,14.744,15.98,17.35,18.873,20.568,22.263
1310,-0.2646,15.981,0.0814,11.601,12.613,13.626,14.744,15.981,17.352,18.874,20.57,22.266
1311,-0.2649,15.9821,0.08141,11.601,12.614,13.627,14.745,15.982,17.353,18.876,20.573,22.269
1312,-0.2652,15.9832,0.08142,11.602,12.615,13.628,14.746,15.983,17.354,18.878,20.575,22.272
1313,-0.2654,15.9842,0.08143,11.602,12.615,13.628,14.747,15.984,17.356,18.88,20.577,22.274
1314,-0.2657,15.9853,0.08143,11.603,12.616,13.629,14.748,15.985,17.357,18.881,20.579,22.276
1315,-0.266,15.9864,0.08144,11.603,12.617,13.63,14.749,15.986,17.358,18.883,20.581,22.279
1316,-0.2663,15.9875,0.08145,11.604,12.617,13.631,14.75,15.988,17.36,18.885,20.583,22.282
1317,-0.2666,15.9885,0.08146,11.604,12.618,13.632,14.751,15.988,17.361,18.886,20.585,22.284
1318,-0.2669,15.9896,0.08147,11.605,12.619,13.632,14.751,15.99,17.362,18.888,20.588,22.287
1319,-0.2672,15.9907,0.08148,11.605,12.619,13.633,14.752,15.991,17.364,18.89,20.59,22.29
1320,-0.2675,15.9918,0.08149,11.606,12.62,13.634,14.753,15.992,17.365,18.892,20.592,22.293
1321,-0.2677,15.9928,0.0815,11.606,12.62,13.634,14.754,15.993,17.366,18.893,20.594,22.295
1322,-0.268,15.9939,0.08151,11.607,12.621,13.635,14.755,15.994,17.368,18.895,20.596,22.298
1323,-0.2683,15.995,0.08152,11.607,12.622,13.636,14.756,15.995,17.369,18.897,20.599,22.301
1324,-0.2686,15.9961,0.08152,11.608,12.623,13.637,14.757,15.996,17.37,18.898,20.6,22.303
1325,-0.2689,15.9971,0.08153,11.609,12.623,13.637,14.758,15.997,17.372,18.9,20.602,22.305
1326,-0.2692,15.9982,0.08154,11.609,12.624,13.638,14.758,15.998,17.373,18.902,20.605,22.308
1327,-0.2695,15.9993,0.08155,11.61,12.624,13.639,14.759,15.999,17.375,18.903,20.607,22.311
1328,-0.2698,16.0004,0.08156,11.61,12.625,13.64,14.76,16,17.376,18.905,20.609,22.314
1329,-0.27,16.0014,0.08157,11.611,12.625,13.64,14.761,16.001,17.377,18.907,20.611,22.316
1330,-0.2703,16.0025,0.08158,11.611,12.626,13.641,14.762,16.003,17.379,18.909,20.614,22.319
1331,-0.2706,16.0036,0.08159,11.612,12.627,13.642,14.763,16.004,17.38,18.91,20.616,22.322
1332,-0.2709,16.0046,0.0816,11.612,12.627,13.642,14.764,16.005,17.381,18.912,20.618,22.324
1333,-0.2712,16.0057,0.08161,11.612,12.628,13.643,14.764,16.006,17.383,18.914,20.62,22.327
1334,-0.2715,16.0068,0.08162,11.613,12.628,13.644,14.765,16.007,17.384,18.915,20.623,22.33
1335,-0.2718,16.0079,0.08162,11.614,12.629,13.645,14.766,16.008,17.385,18.917,20.624,22.332
1336,-0.272,16.0089,0.08163,11.614,12.63,13.645,14.767,16.009,17.387,18.919,20.626,22.334
1337,-0.2723,16.01,0.08164,11.615,12.631,13.646,14.768,16.01,17.388,18.92,20.629,22.337
1338,-0.2726,16.0111,0.08165,11.615,12.631,13.647,14.769,16.011,17.389,18.922,20.631,22.34
1339,-0.2729,16.0121,0.08166,11.616,12.632,13.648,14.77,16.012,17.391,18.924,20.633,22.343
1340,-0.2732,16.0132,0.08167,11.616,12.632,13.648,14.771,16.013,17.392,18.925,20.635,22.345
1341,-0.2735,16.0143,0.08168,11.617,12.633,13.649,14.772,16.014,17.393,18.927,20.638,22.348
1342,-0.2738,16.0153,0.08169,11.617,12.633,13.65,14.772,16.015,17.395,18.929,20.64,22.351
1343,-0.274,16.0164,0.0817,11.618,12.634,13.65,14.773,16.016,17.396,18.931,20.642,22.353
1344,-0.2743,16.0175,0.08171,11.618,12.635,13.651,14.774,16.017,17.397,18.932,20.644,22.356
1345,-0.2746,16.0185,0.08171,11.619,12.636,13.652,14.775,16.018,17.399,18.934,20.646,22.358
1346,-0.2749,16.0196,0.08172,11.62,12.636,13.653,14.776,16.02,17.4,18.935,20.648,22.361
1347,-0.2752,16.0207,0.08173,11.62,12.637,13.653,14.777,16.021,17.401,18.937,20.65,22.364
1348,-0.2755,16.0217,0.08174,11.621,12.637,13.654,14.778,16.022,17.403,18.939,20.653,22.366
1349,-0.2758,16.0228,0.08175,11.621,12.638,13.655,14.778,16.023,17.404,18.941,20.655,22.369
1350,-0.276,16.0239,0.08176,11.621,12.638,13.656,14.779,16.024,17.405,18.942,20.657,22.372
1351,-0.2763,16.0249,0.08177,11.622,12.639,13.656,14.78,16.025,17.407,18.944,20.659,22.374
1352,-0.2766,16.026,0.08178,11.622,12.64,13.657,14.781,16.026,17.408,18.946,20.662,22.377
1353,-0.2769,16.027,0.08179,11.623,12.64,13.658,14.782,16.027,17.409,18.948,20.664,22.38
1354,-0.2772,16.0281,0.0818,11.623,12.641,13.658,14.783,16.028,17.411,18.949,20.666,22.383
1355,-0.2775,16.0292,0.08181,11.624,12.641,13.659,14.784,16.029,17.412,18.951,20.668,22.385
1356,-0.2777,16.0302,0.08181,11.625,12.642,13.66,14.785,16.03,17.413,18.952,20.67,22.387
1357,-0.278,16.0313,0.08182,11.625,12.643,13.661,14.785,16.031,17.415,18.954,20.672,22.39
1358,-0.2783,16.0324,0.08183,11.626,12.644,13.661,14.786,16.032,17.416,18.956,20.674,22.393
1359,-0.2786,16.0334,0.08184,11.626,12.644,13.662,14.787,16.033,17.417,18.958,20.676,22.395
1360,-0.2789,16.0345,0.08185,11.627,12.645,13.663,14.788,16.035,17.419,18.959,20.679,22.398
1361,-0.2791,16.0355,0.08186,11.627,12.645,13.663,14.789,16.035,17.42,18.961,20.681,22.401
1362,-0.2794,16.0366,0.08187,11.628,12.646,13.664,14.79,16.037,17.421,18.963,20.683,22.403
1363,-0.2797,16.0377,0.08188,11.628,12.646,13.665,14.791,16.038,17.423,18.965,20.685,22.406
1364,-0.28,16.0387,0.08189,11.628,12.647,13.665,14.791,16.039,17.424,18.966,20.688,22.409
1365,-0.2803,16.0398,0.0819,11.629,12.648,13.666,14.792,16.04,17.425,18.968,20.69,22.412
1366,-0.2806,16.0408,0.08191,11.629,12.648,13.667,14.793,16.041,17.427,18.97,20.692,22.414
1367,-0.2808,16.0419,0.08192,11.63,12.649,13.668,14.794,16.042,17.428,18.971,20.694,22.417
1368,-0.2811,16.0429,0.08192,11.631,12.65,13.668,14.795,16.043,17.429,18.973,20.696,22.419
1369,-0.2814,16.044,0.08193,11.631,12.65,13.669,14.796,16.044,17.431,18.974,20.698,22.422
1370,-0.2817,16.0451,0.08194,11.632,12.651,13.67,14.797,16.045,17.432,18.976,20.7,22.424
1371,-0.282,16.0461,0.08195,11.632,12.651,13.671,14.797,16.046,17.433,18.978,20.702,22.427
1372,-0.2822,16.0472,0.08196,11.633,12.652,13.671,14.798,16.047,17.435,18.98,20.705,22.43
1373,-0.2825,16.0482,0.08197,11.633,12.652,13.672,14.799,16.048,17.436,18.981,20.707,22.432
1374,-0.2828,16.0493,0.08198,11.634,12.653,13.673,14.8,16.049,17.437,18.983,20.709,22.435
1375,-0.2831,16.0503,0.08199,11.634,12.654,13.673,14.801,16.05,17.439,18.985,20.711,22.438
1376,-0.2834,16.0514,0.082,11.635,12.654,13.674,14.802,16.051,17.44,18.987,20.714,22.441
1377,-0.2836,16.0524,0.08201,11.635,12.655,13.675,14.802,16.052,17.441,18.988,20.716,22.443
1378,-0.2839,16.0535,0.08202,11.635,12.655,13.675,14.803,16.054,17.443,18.99,20.718,22.446
1379,-0.2842,16.0546,0.08203,11.636,12.656,13.676,14.804,16.055,17.444,18.992,20.72,22.449
1380,-0.2845,16.0556,0.08203,11.637,12.657,13.677,14.805,16.056,17.445,18.993,20.722,22.451
1381,-0.2848,16.0567,0.08204,11.637,12.657,13.678,14.806,16.057,17.447,18.995,20.724,22.453
1382,-0.285,16.0577,0.08205,11.638,12.658,13.678,14.807,16.058,17.448,18.996,20.726,22.456
1383,-0.2853,16.0588,0.08206,11.638,12.659,13.679,14.808,16.059,17.449,18.998,20.729,22.459
1384,-0.2856,16.0598,0.08207,11.639,12.659,13.68,14.808,16.06,17.45,19,20.731,22.461
1385,-0.2859,16.0609,0.08208,11.639,12.66,13.68,14.809,16.061,17.452,19.002,20.733,22.464
1386,-0.2862,16.0619,0.08209,11.64,12.66,13.681,14.81,16.062,17.453,19.003,20.735,22.467
